MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
319043200,2020-06-14T00:00:17,26.20263,-80.10228,0.0,72.6,511.0,PATTI LOU,,ZGAI7,37,,,,,,B
367471780,2020-06-14T00:00:18,30.02738,-88.71369,3.0,13.0,511.0,PRINCESS KELLY,IMO8969965,WDF6207,30,,26,7,,,B
367638170,2020-06-14T00:00:28,38.43752,-90.28450,0.2,298.0,194.0,J ANDREW ECKSTEIN,,WDH6458,31,0,38,13,,,A
367524710,2020-06-14T00:00:31,29.82082,-93.34177,0.0,294.8,55.0,MISS JENNIE,,WDG3307,31,12,18,,,,A
367691950,2020-06-14T00:00:32,29.75755,-95.09466,0.0,314.7,511.0,ROY MICHAEL,,WDI3791,31,0,22,,,,A
316003527,2020-06-14T00:00:22,49.20110,-123.03485,0.0,218.2,511.0,BELINA,IMO5039678,CY3195,30,0,23,7,2.9,,A
367392280,2020-06-14T00:00:32,45.67178,-121.89306,0.0,109.1,511.0,COLUMBIA GORGE,,WDE7357,60,0,36,11,,,A
367108640,2020-06-14T00:00:01,60.12056,-149.43705,0.0,217.1,511.0,BARWELL,IMO7051668,WBK3226,30,0,25,8,,30,A
314263000,2020-06-14T00:00:21,45.64097,-122.73231,0.0,194.6,114.0,LYCAVITOS,IMO9368857,8PUS,70,1,189,32,12.8,70,A
371429000,2020-06-14T00:00:24,46.04464,-122.88260,0.1,230.2,174.0,HYUNDAI VOYAGER,IMO9347580,3EQF9,70,1,294,32,13.5,,A
367367390,2020-06-14T00:00:33,36.83897,-76.27885,0.0,252.1,511.0,DIAMOND COAST,,WBY3781,31,0,25,9,,,A
367665940,2020-06-14T00:00:13,37.06245,-88.50976,0.0,237.0,104.0,STEVE PLUMMER,,WDH9229,31,8,15,6,,,A
235100828,2020-06-14T00:00:23,46.06793,-122.89037,0.2,167.9,169.0,MIKA MANX,IMO9492907,2GVH4,70,1,190,32,12.8,,A
367313240,2020-06-14T00:00:06,40.68945,-74.13610,0.0,94.2,330.0,ATLANTIC ENTERPRISE,IMO7417240,WDI8007,31,0,42,12,6.3,31,A
367173940,2020-06-14T00:00:13,47.69721,-122.53343,0.0,214.1,511.0,SWEDE DREAMS,,WDD6518,37,0,18,5,,37,A
367404730,2020-06-14T00:00:19,39.14446,-76.25101,0.0,360.0,16.0,RESOLUTION,,WDE8373,37,,13,4,,,B
338186356,2020-06-14T00:00:24,41.18943,-71.58143,0.0,35.1,511.0,TIL,,,37,0,16,4,,97,A
477607700,2020-06-14T00:00:05,34.43015,-122.02733,8.6,270.0,277.0,OOCL TOKYO,IMO9310238,VRCI9,70,0,323,42,14.5,70,A
367309910,2020-06-14T00:00:11,21.27140,-158.09243,0.1,108.9,294.0,NUNUI,IMO7723625,WDD9325,31,3,56,12,3.7,,A
367720040,2020-06-14T00:00:13,29.74133,-93.44875,3.0,289.9,511.0,BRONCOS,IMO8970225,WDI6569,30,,24,7,,,B
338343934,2020-06-14T00:00:25,48.50377,-122.60518,0.0,360.0,511.0,VARENNA,IMO0000000,,37,,12,5,,,B
367526270,2020-06-14T00:00:25,39.48745,-73.33535,7.9,155.9,511.0,VENGEANCE,,WDG3460,30,,13,4,,,B
368047590,2020-06-14T00:00:26,24.56329,-81.72992,0.0,107.4,511.0,SAMVARO III,IMO0000000,WDK3679,36,,15,4,,,B
367088130,2020-06-14T00:00:34,29.82073,-92.13229,0.0,289.6,511.0,OYSTER BAYOU,IMO7207853,WZN2179,30,0,49,10,,,A
564966000,2020-06-14T00:52:24,31.98319,-118.46627,11.5,97.9,96.0,BW PANTHER,IMO9694464,9V2552,80,0,183,32,13.3,,A
564966000,2020-06-14T00:00:03,31.98334,-118.46757,11.6,98.1,96.0,BW PANTHER,IMO9694464,9V2552,80,0,183,32,13.3,,A
367082130,2020-06-14T00:00:06,38.08116,-76.47332,10.8,123.5,511.0,TIMOTHY MCALLISTER,IMO8997895,WDC8133,31,0,33,9,4.3,31,A
338103017,2020-06-14T00:00:29,47.62006,-122.27212,2.0,290.6,511.0,MONTEGO,IMO0000000,WAE7450,37,,30,8,,,B
367683550,2020-06-14T00:00:02,40.42229,-91.38481,0.0,360.0,511.0,SIR JAMES,,WDI2963,31,15,15,,,,A
367110450,2020-06-14T00:00:32,29.76344,-95.10952,0.0,360.0,511.0,SEAOPS 1,,WDJ3022,90,0,28,7,,,A
368133410,2020-06-14T00:00:30,26.37656,-80.07464,0.0,360.0,511.0,SYNERGY,IMO0000000,WDL4640,37,,15,5,,,B
368088750,2020-06-14T00:00:02,41.38104,-71.51216,0.0,43.3,511.0,,IMO0000000,,37,,0,0,,,B
367563240,2020-06-14T00:00:15,44.09610,-69.10111,0.1,295.0,511.0,ALICE WINSLOW,IMO7829340,WDG7036,31,0,29,9,3.7,,A
366998520,2020-06-14T00:00:16,39.26955,-76.58491,0.0,57.0,511.0,DAVID M KRAUSE,IMO8424848,WDC2846,52,0,32,8,5.0,52,A
366773070,2020-06-14T00:00:10,47.51315,-122.49569,0.0,221.2,210.0,WSF CATHLAMET,IMO7808138,WYR7641,60,0,100,23,4.7,,A
367029870,2020-06-14T00:00:03,39.26469,-76.57189,0.0,301.4,83.0,SUN COAST,IMO8994453,WTM3609,31,0,26,8,,,A
366951730,2020-06-14T00:00:02,33.75161,-118.21536,0.0,280.6,186.0,JEFFREY M,,WSX6846,31,15,23,6,,52,A
563405000,2020-06-14T00:00:04,28.27453,-94.62753,0.9,259.1,320.0,ARIANE MAKARA,IMO9442548,9V7973,80,0,147,24,9.7,80,A
367466650,2020-06-14T00:00:03,27.63183,-82.56383,0.0,307.1,7.0,QUANTICO CREEK,IMO9569463,WDF5735,31,5,29,9,3.6,,A
366971340,2020-06-14T00:00:01,45.77062,-84.62012,12.6,124.0,123.0,CASON J CALLAWAY,IMO5065392,WDH7556,70,0,228,21,8.0,,A
338242985,2020-06-14T00:00:06,47.67909,-122.40761,0.0,142.6,511.0,AVIATOR,,,37,,,,,,B
367006810,2020-06-14T00:00:13,30.39316,-91.22245,0.1,303.2,511.0,MIKE MCCASKILL,,WDC3367,31,15,14,6,,,A
367139980,2020-06-14T00:00:10,36.75472,-89.11757,0.0,88.8,22.0,JOHN R INGRAM,,WDD4084,31,12,56,15,,,A
367512330,2020-06-14T00:00:11,41.03160,-73.53518,0.0,318.0,91.0,ANDIAMO,,WDG2120,37,0,24,,,,A
367657950,2020-06-14T00:00:30,32.85436,-79.95028,0.0,205.0,232.0,WILLIAM BRECKENRIDGE,IMO8992340,WDH8437,31,12,19,7,,,A
338118971,2020-06-14T00:00:02,33.84699,-118.39853,0.1,245.1,511.0,BAYWATCH 17,,WZB9310,90,15,,,,,A
338118971,2020-06-14T00:00:02,33.84699,-118.39853,0.1,245.1,511.0,BAYWATCH 17,,WZB9310,90,15,,,,,A
367061830,2020-06-14T00:00:09,39.49004,-73.38077,3.4,216.8,511.0,ROBERTA LEE,IMO8601135,WDC6825,30,,23,7,,,B
367614610,2020-06-14T00:00:22,34.71824,-76.69002,0.0,249.3,511.0,ROUGH POINT,,WDH4142,90,,12,,,,B
368068430,2020-06-14T00:00:34,39.16349,-123.80219,8.3,170.5,511.0,RIAN FAITH,IMO0000000,WDK5800,30,,16,6,,,B
367304080,2020-06-14T00:00:04,41.16635,-70.71804,8.2,152.5,511.0,ALEXIS MARTINA,IMO8854237,WBK3474,30,,24,7,,,B
367534590,2020-06-14T00:00:14,28.99987,-91.38791,6.5,273.7,294.0,MICHAEL EYMARD,IMO9641510,WDG4253,90,5,39,20,2.4,,A
338329531,2020-06-14T00:00:00,37.97708,-121.37771,0.0,360.0,511.0,LEW SEA,IMO0000000,,37,,13,4,,,B
366749640,2020-06-14T00:00:21,33.44563,-118.49026,0.3,55.2,511.0,TIGRESS,,WCY3945,37,0,22,6,,37,A
367353160,2020-06-14T00:00:15,41.32319,-72.17633,0.0,360.0,511.0,MIJOY 747,,WYT8346,60,15,24,7,,,A
367699290,2020-06-14T00:00:25,38.32710,-85.65700,0.0,360.0,511.0,KEVIN MICHAEL,,WDI4500,31,8,16,6,,,A
367149550,2020-06-14T00:00:02,32.71749,-117.22771,0.0,360.0,511.0,EL JEFE,IMO0000000,WDL2922,37,,19,5,,,B
367640610,2020-06-14T00:00:28,29.95664,-90.29921,2.5,236.2,224.0,BEN STRAFUSS,,WDH6685,31,0,22,,,,A
338107968,2020-06-14T00:00:30,29.55280,-95.02608,0.0,303.2,511.0,KATHLEEN,,,37,,,,,,B
367694520,2020-06-14T00:00:30,33.91722,-78.02853,0.1,165.5,511.0,WHERE'S WALDO,,WDI4038,37,5,27,,,,A
367759860,2020-06-14T00:00:32,40.00734,-80.74128,1.8,346.5,511.0,ROCKET,,WDJ2592,31,0,20,,,,A
377908000,2020-06-14T00:00:21,26.74948,-80.02462,0.2,207.6,123.0,TROPIC MIST,IMO8204183,J8NZ,70,1,90,17,4.8,70,A
367756170,2020-06-14T00:00:20,29.08104,-80.93498,0.0,327.0,511.0,STARFLITE,,WDJ2201,37,,16,5,,,B
367309910,2020-06-14T00:00:01,21.27139,-158.09243,0.0,116.4,295.0,NUNUI,IMO7723625,WDD9325,31,3,56,12,3.7,,A
338343233,2020-06-14T00:00:06,56.81151,-132.96599,0.0,39.2,244.0,NUNATAK,IMO0000000,,37,,20,6,,,B
366998050,2020-06-14T00:00:29,30.07715,-94.07057,0.0,131.6,511.0,SAINTE MARIE,IMO8983143,WDC2815,31,15,22,10,,57,A
367700110,2020-06-14T00:00:21,57.04742,-135.22876,0.0,360.0,511.0,SALVATION,,WDI4595,31,0,18,,,,A
368107000,2020-06-14T00:00:31,26.10546,-80.11753,0.0,216.9,511.0,MY NEW HORSE,,WDI4753,37,,23,6,,,B
367304530,2020-06-14T00:00:28,40.70003,-74.15252,0.0,141.2,511.0,THOMAS D WITTE,IMO8841905,WDD8916,31,0,25,8,3.2,,A
367681460,2020-06-14T00:00:11,37.18492,-89.06410,0.0,183.5,511.0,ST JAMES,,WDI2761,31,0,23,,,,A
367557310,2020-06-14T00:00:31,37.82081,-122.51724,0.3,356.7,511.0,FESTINA LENTE,,WDG6466,36,,,,,,B
369494427,2020-06-14T00:00:04,41.66640,-71.27813,0.0,93.2,254.0,CG49427,,,90,0,14,,,,A
367458610,2020-06-14T00:00:07,29.85888,-90.06418,0.0,287.1,77.0,TEMPLE HUCKABEE,,WDF5034,31,12,37,10,,,A
367507080,2020-06-14T00:00:08,30.04333,-90.59605,0.1,326.4,511.0,LOUIS DEVELLE,,WDF9622,31,5,40,12,,,A
366764080,2020-06-14T00:00:17,58.71386,-157.02787,0.1,350.0,511.0,CACHALOT,,WB 4937,30,0,0,0,1.9,30,A
338227000,2020-06-14T00:00:11,29.95905,-90.04407,9.0,283.5,274.0,OHIO,IMO9704776,WOHN,80,0,183,32,13.0,,A
366934770,2020-06-14T00:00:21,40.80365,-124.17844,0.0,13.6,511.0,NOAH'S ARK,IMO8938954,WDH9179,30,15,22,6,,,A
367452990,2020-06-14T00:00:21,29.67797,-91.14050,0.0,360.0,511.0,TODD DANOS,IMO8023785,WDG9280,31,12,32,9,3.9,,A
367057320,2020-06-14T00:00:29,37.04762,-89.18085,0.1,273.5,511.0,GLENN F ZERINGUE,,WDC6510,31,15,18,8,,31,A
368103530,2020-06-14T00:00:30,38.89863,-90.20645,6.8,130.9,511.0,RANDY ANDERSON,,WDK9418,32,12,39,13,2.8,32,A
636018018,2020-06-14T00:00:33,40.54802,-70.29717,14.9,267.4,269.0,MAERSK KOWLOON,IMO9290476,D5NU6,70,0,300,43,14.5,71,A
367771860,2020-06-14T00:00:25,37.04274,-88.53592,0.0,360.0,511.0,ERIC HANEY,,WDJ3833,31,15,48,12,,,A
367764250,2020-06-14T00:00:01,46.12513,-122.99543,7.5,140.1,138.0,P J BRIX,IMO8972950,WDJ3049,31,2,22,9,,,A
636092011,2020-06-14T00:00:01,19.99984,-68.68564,12.0,96.8,96.0,ROME TRADER,IMO9509645,A8VJ5,70,0,179,28,10.0,,A
367152790,2020-06-14T00:00:27,41.64211,-87.58628,0.0,0.0,511.0,WENDELLA LTD,,WBD7147,60,0,19,6,,,A
367682130,2020-06-14T00:00:30,30.00347,-93.76832,7.9,39.7,42.0,MV LIV,,WDI2827,31,12,21,,,,A
366979360,2020-06-14T00:00:06,47.26261,-122.43244,0.1,203.8,511.0,ARTHUR FOSS,IMO8219011,WRB5693,31,0,32,11,3.6,52,A
367740740,2020-06-14T00:00:09,55.98334,-132.65175,9.3,149.2,147.0,DALE R LINDSEY,IMO9836397,WDI8650,31,0,,,,,A
367104060,2020-06-14T00:52:25,33.68079,-118.22077,14.1,144.7,277.0,ALAN T,IMO8982577,WDC9571,60,0,28,7,,42,A
366972270,2020-06-14T00:00:31,30.05636,-93.73716,0.0,320.0,511.0,CAPT AL DEVALL,,WCW9164,31,5,16,6,,31,A
367502670,2020-06-14T00:00:04,32.89048,-79.93632,0.0,360.0,511.0,CAPE ROMAIN,,WDF9197,31,0,18,,,,A
368916000,2020-06-14T00:00:04,37.77338,-122.30266,0.0,276.2,94.0,GRAND CANYON STATE,IMO6510899,WNEI,70,0,203,23,10.1,,A
367634870,2020-06-14T00:00:00,34.10392,-88.39972,3.2,12.7,14.0,ROSINTON,,WDH6123,31,0,31,10,,,A
366948330,2020-06-14T00:00:08,37.26387,-76.02218,0.5,265.8,242.0,NIGHT HAWK,,WDB7827,31,0,22,7,,32,A
367631680,2020-06-14T00:00:12,29.83517,-90.05938,0.0,359.9,113.0,MISS LILLIE,,WDH5807,31,0,24,9,,31,A
338098719,2020-06-14T00:00:09,25.90001,-80.12496,8.3,276.8,511.0,PRINCESS T,,,37,,19,5,,,B
367500410,2020-06-14T00:00:32,29.78101,-95.10026,0.0,56.3,511.0,RICHARD J DEVALL,,WDF8965,31,15,17,6,,,A
367718620,2020-06-14T00:00:16,40.71072,-74.04258,0.3,159.4,511.0,TIE BREAKER,,WDI6429,37,,,,,,B
338169577,2020-06-14T00:00:13,38.78756,-75.16172,0.0,200.1,511.0,JOANNE DAIBER,,,90,5,,,,,A
367115280,2020-06-14T00:00:01,39.23283,-75.03231,0.0,360.0,511.0,A J MEERWALD,,WCW7096,60,15,23,6,,,A
367413160,2020-06-14T00:00:13,28.82443,-90.84016,0.0,77.3,511.0,DUSTIN DANOS,IMO8964458,WDE9077,90,5,45,10,3.0,70,A
563220000,2020-06-14T00:00:21,40.51443,-72.49737,7.4,271.1,271.0,THEMIS,IMO9722314,9V3558,70,0,199,,,,A
367384840,2020-06-14T00:00:16,34.40807,-119.69152,0.0,98.7,511.0,TRUTH,,WYV5559,60,,19,6,,,B
259932000,2020-06-14T00:00:23,25.86004,-119.97724,10.9,296.2,299.0,SPAR LIBRA,IMO9328534,LAMX7,70,0,189,32,12.6,,A
338192032,2020-06-14T00:00:10,47.66736,-122.39350,0.0,360.0,511.0,TAINA,IMO0000000,,37,,17,7,,,B
366935060,2020-06-14T00:00:33,29.93575,-90.00042,0.0,334.0,511.0,DOUG BARKER,IMO8635552,WCZ4561,31,0,23,8,,57,A
338132223,2020-06-14T00:00:29,41.27125,-72.81714,0.1,118.4,511.0,FIVE C'S,,,37,,11,,,,B
316039047,2020-06-14T00:00:16,48.34761,-123.56910,0.0,288.2,511.0,EASY LION,IMO0000000,,36,,9,3,,,B
338366226,2020-06-14T00:00:15,33.71822,-118.27873,5.4,159.8,511.0,V.A.POINT VICENTE,,,31,0,23,6,2.0,31,A
367479000,2020-06-14T00:00:31,47.65714,-122.36772,0.0,233.7,277.0,AMERICAN BEAUTY,IMO8003187,WBP5856,30,0,37,9,4.3,30,A
367175530,2020-06-14T00:00:30,32.71775,-117.23120,0.0,294.0,511.0,ENDURANCE,,WDD6631,37,,17,4,,,B
367609130,2020-06-14T00:00:34,58.73735,-156.97543,0.0,148.3,51.0,BELLA K,,WDH3614,30,0,34,9,,30,A
367390960,2020-06-14T00:00:33,29.90980,-89.98067,0.0,307.3,44.0,CITATION,,WDE7253,31,15,22,9,,,A
366995360,2020-06-14T00:00:00,30.37135,-91.23085,0.0,228.2,25.0,UNCLE BUD,,WDC2592,31,0,16,8,,,A
366861130,2020-06-14T00:00:05,33.30261,-117.85241,8.0,320.6,511.0,VOYAGER,,WDG9006,37,0,21,5,,0,A
338201759,2020-06-14T00:00:05,33.55314,-79.02033,0.0,62.4,511.0,THE BREEZE,,,37,,,,,,B
319563000,2020-06-14T00:00:05,33.61142,-117.92341,0.0,267.0,288.0,SOLAIA,IMO1006910,ZCFQ7,37,0,40,8,2.7,37,A
338200963,2020-06-14T00:00:18,41.13327,-73.28072,0.1,311.9,511.0,LIBERTAS,,,37,,,,,,B
367533860,2020-06-14T00:00:33,27.86185,-97.16596,0.0,291.8,511.0,JEANIE VICK,IMO8644371,WDG4182,31,0,21,8,,31,A
338337762,2020-06-14T00:00:19,46.70840,-92.03311,5.3,111.6,511.0,GENESIS,IMO0000000,GENESIS,36,,11,2,,,B
366948330,2020-06-14T00:00:03,37.26387,-76.02218,0.9,254.9,249.0,NIGHT HAWK,,WDB7827,31,0,22,7,,32,A
367797160,2020-06-14T00:00:30,26.71606,-80.04782,0.0,360.0,511.0,KAVITA,,WDJ6379,37,,24,,,,B
367343530,2020-06-14T00:00:32,37.05785,-89.17509,9.8,202.8,511.0,BARBARA R LANG,,WDE3740,31,0,19,7,,,A
367699290,2020-06-14T00:00:34,38.32708,-85.65701,0.0,360.0,511.0,KEVIN MICHAEL,,WDI4500,31,8,16,6,,,A
367168450,2020-06-14T00:00:19,27.83810,-97.05240,0.0,291.5,130.0,ARANSAS PILOT II,,WDD6111,90,5,15,5,,,A
366995210,2020-06-14T00:00:14,28.41530,-96.74802,6.7,153.3,511.0,CAPT CHARLIE LAWRENC,,WDC2578,31,0,19,7,,57,A
367336580,2020-06-14T00:00:21,29.74425,-93.86844,0.0,253.2,315.0,SP PEARL,IMO9423164,WDE3266,31,0,33,12,5.1,52,A
366874950,2020-06-14T00:00:01,30.10606,-93.30488,0.0,282.3,511.0,JO ANN EDWARDS,IMO8644412,WDB2349,31,15,17,7,,0,A
367191410,2020-06-14T00:00:33,26.77690,-80.05120,0.0,286.6,511.0,GO PURSUIT,IMO9458884,WDH6498,90,0,49,10,3.0,38,A
367003480,2020-06-14T00:00:01,30.78592,-88.01111,0.0,298.3,511.0,KITTY,,WDF2425,31,5,20,8,,57,A
563034100,2020-06-14T00:00:03,22.25645,-157.96920,12.1,43.4,44.0,TORM SOVEREIGN,IMO9797723,9V5663,,0,,,,,A
367122690,2020-06-14T00:00:31,40.64693,-89.61117,0.1,165.3,511.0,EDMUND L,,WDD3011,31,15,15,6,,,A
368013840,2020-06-14T00:00:24,25.31166,-80.28428,0.0,99.7,511.0,HUMMINGBIRD,IMO0000000,WDJ8174,37,,19,6,,,B
338105699,2020-06-14T00:00:32,25.31245,-80.28045,0.0,318.0,511.0,SEA BLAZE,,,37,,18,5,,,B
367565540,2020-06-14T00:00:01,40.23881,-73.93551,13.8,223.3,511.0,GOLDEN EAGLE,,WDG7265,60,15,22,6,,,A
338143421,2020-06-14T00:00:04,29.59493,-94.94745,4.5,342.8,511.0,STELLAR OF COURSE,,,37,,10,,,,B
366782000,2020-06-14T00:00:02,39.86581,-75.21215,0.1,4.4,256.0,CHESAPEAKE COAST,IMO9655121,WDF9286,31,15,29,10,,52,A
368445000,2020-06-14T00:00:04,27.84171,-96.95037,0.1,88.5,62.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,1,183,32,12.2,80,A
367791540,2020-06-14T00:00:02,40.57092,-73.89787,26.1,256.7,257.0,OPPORTUNITY,,WDJ5813,60,0,,,,,A
338316385,2020-06-14T00:00:31,33.20584,-117.39047,0.0,14.5,511.0,BATIQUITOS,IMO0000000,,37,,12,4,,,B
367314110,2020-06-14T00:00:08,39.21947,-74.56328,8.6,45.3,511.0,VOLUNTEER STATE,,WDD9630,31,0,13,4,,,A
367580590,2020-06-14T00:00:09,29.35057,-90.72966,0.0,153.8,511.0,K-MARINE III,IMO8964161,WDG8739,60,0,40,7,1.8,69,A
563417000,2020-06-14T00:00:01,28.76542,-116.29784,16.9,342.0,343.0,MARINER,IMO9694414,9V3398,70,0,188,,,,A
367667560,2020-06-14T00:00:03,36.63420,-75.83184,7.1,343.5,349.0,SEA CRESCENT,IMO8984563,WDH9391,31,0,27,8,,,A
538070979,2020-06-14T00:00:06,37.51351,-122.19252,0.0,6.4,296.0,BUTTERFLY,,V7DW2,37,5,,,,40,A
367008520,2020-06-14T00:00:11,29.26664,-89.35486,0.0,313.7,511.0,MISS ALENE,,WDC3476,31,0,12,4,,,A
368018910,2020-06-14T00:00:31,34.72355,-76.66409,0.0,348.9,511.0,NORDIC SUN,IMO0000000,WDJ8695,37,,14,8,,,B
367149550,2020-06-14T00:00:02,32.71749,-117.22771,0.0,360.0,511.0,EL JEFE,IMO0000000,WDL2922,37,,19,5,,,B
319149000,2020-06-14T00:00:08,38.71788,-73.16940,0.8,248.3,129.0,MIRACULOUS ACE,IMO9293521,ZCOY4,70,0,199,32,10.0,,A
366943170,2020-06-14T00:00:02,39.99111,-124.21956,7.2,152.6,511.0,F/V MARIA ISABEL,IMO0000000,WDB7502,30,,15,4,,,B
368115990,2020-06-14T00:00:33,41.44825,-70.20452,7.9,86.9,511.0,TORBAY,IMO0000000,WDL2848,30,,25,8,,,B
369970415,2020-06-14T00:00:13,47.73211,-122.74085,0.0,19.7,209.0,WASHTUCNA YT801,,NUXK,50,0,35,10,0.0,50,A
369999000,2020-06-14T00:00:33,30.01109,-90.77668,0.0,237.6,229.0,JADWIN,,AEDL,90,15,83,,,33,A
367647050,2020-06-14T00:00:18,30.11184,-90.91878,0.0,77.3,511.0,USS CAIRO,,WDH7325,31,0,20,,,,A
367073540,2020-06-14T00:00:29,31.14940,-81.49885,0.0,219.4,342.0,OCEARCH,IMO8852734,WDC7577,37,0,38,10,,,A
367676540,2020-06-14T00:00:33,33.57555,-117.88016,11.4,18.9,511.0,TALLY HO,,WDI2278,37,,21,,,,B
367671610,2020-06-14T00:00:03,39.76955,-74.12560,3.4,189.0,511.0,VICTORY AT SEA,,WDH9788,37,,,,,,B
366813470,2020-06-14T00:00:01,30.17950,-88.08324,0.6,324.5,511.0,JUDY D,IMO8968399,WDA4820,60,0,39,9,,,A
212363000,2020-06-14T00:00:28,36.90187,-75.89191,10.6,320.3,323.0,UBC BALBOA,IMO9152466,P3MG7,70,0,154,26,9.5,,A
367186380,2020-06-14T00:00:06,41.81482,-71.39989,0.0,275.6,511.0,RELIANCE,IMO7367407,WDD7436,31,0,29,8,3.7,52,A
366977480,2020-06-14T00:00:33,30.42868,-91.20359,0.1,294.1,511.0,FLICKER,,WDB9507,31,0,15,7,,52,A
367532810,2020-06-14T00:00:34,30.05792,-90.85202,2.1,284.8,289.0,LES GRIMM,IMO8836687,WDG4085,31,0,39,11,,,A
367047120,2020-06-14T00:00:04,45.64197,-122.74109,0.0,281.3,118.0,REBEL,,WDC5832,31,0,24,9,,,A
367410080,2020-06-14T00:00:04,59.43762,-151.71599,0.0,114.2,90.0,KACHEMAK VOYAGER,IMO9576040,WDE8827,60,0,25,8,1.0,60,A
378113181,2020-06-14T00:00:00,25.95916,-80.12712,0.0,360.0,190.0,MAJE,IMO0000000,ZJL2217,37,,24,6,,,B
367361960,2020-06-14T00:00:10,29.63807,-93.27386,0.0,350.3,65.0,BROWNSVILLE,IMO9385738,WDE5095,31,1,45,14,7.0,80,A
368615000,2020-06-14T00:00:15,28.62230,-87.98347,0.3,345.9,345.0,NICKI CANDIES,IMO9517795,WDE5761,90,0,86,18,6.2,94,A
311827000,2020-06-14T00:00:23,36.98950,-124.86600,7.1,358.8,353.0,NORWEGIAN JEWEL,IMO9304045,C6TX6,60,0,294,37,8.3,,A
367073380,2020-06-14T00:00:09,42.62825,-73.75463,0.0,150.0,11.0,JAMES TURECAMO,IMO6930233,WDC7565,31,5,30,8,3.8,,A
367507070,2020-06-14T00:00:01,30.74907,-88.04794,0.0,277.2,6.0,WOODY RICHERSON,,WDF9621,31,0,26,9,,,A
338326505,2020-06-14T00:00:09,41.07440,-73.39399,10.2,261.9,511.0,M/Y GLEDE,IMO0000000,,37,,15,7,,,B
368089260,2020-06-14T00:00:11,58.37364,-136.04223,19.1,49.2,511.0,ALASKA DREAM,IMO0000000,WDK7933,60,,10,4,,,B
319068100,2020-06-14T00:00:22,24.55463,-81.81518,0.0,298.7,12.0,INFINITY,IMO1012177,ZGEC5,37,1,88,14,4.5,,A
338333468,2020-06-14T00:00:15,40.85412,-73.64614,0.5,360.0,29.0,PIRAGUA,IMO0000000,,36,,13,4,,,B
368139320,2020-06-14T00:00:17,36.93397,-75.99789,24.5,106.6,108.0,,,,,0,,,,,A
368083470,2020-06-14T00:00:17,38.91909,-81.91023,0.0,220.5,217.0,,,,,12,,,,,A
367531750,2020-06-14T00:00:31,40.62931,-74.07184,0.1,45.8,511.0,FDNY M9A,,WDG3986,,0,,,,,A
366050100,2020-06-14T00:00:17,27.30082,-90.13476,0.1,65.8,330.0,,,,,3,,,,,A
368128490,2020-06-14T00:00:17,39.15028,-123.79822,12.4,351.2,511.0,FAMILY TIME,IMO0000000,WDL4137,37,,16,5,,,B
367791540,2020-06-14T00:00:26,40.57028,-73.90141,26.2,254.6,253.0,OPPORTUNITY,,WDJ5813,60,0,,,,,A
366995440,2020-06-14T00:00:31,30.39710,-91.20690,0.0,48.9,38.0,MIKE BIRD,,WDC2599,31,0,31,10,,,A
368073320,2020-06-14T00:00:18,37.92161,-122.40923,0.0,153.3,322.0,,,,,5,,,,,A
367434630,2020-06-14T00:00:33,30.27381,-91.14163,27.1,289.9,511.0,MRS NEDRA,,WDF3025,60,0,12,4,,,A
367001580,2020-06-14T00:00:14,29.24664,-90.66363,0.0,310.8,511.0,MISS TONI,,WDE7906,31,0,18,6,,31,A
367553370,2020-06-14T00:00:26,39.26868,-76.58101,0.0,324.5,210.0,PATRICK MCALLISTER,IMO8972584,WDG6086,31,15,32,9,4.0,31,A
367745090,2020-06-14T00:00:32,41.88888,-87.62543,6.0,268.3,511.0,SKYVIEW,,WDI9084,60,0,,,,,A
367477560,2020-06-14T00:00:08,29.92095,-90.14203,0.0,298.6,335.0,CAPT PIC NAQUIN,,WDF6760,31,0,25,9,,,A
368031660,2020-06-14T00:00:04,39.64539,-75.55530,0.0,317.3,47.0,JOKER,IMO8969317,WDK2018,12,0,24,8,0.0,12,A
338215000,2020-06-14T00:00:08,29.31500,-94.79412,0.0,312.2,151.0,HARVEY GLADIATOR,IMO9752515,WDH6366,90,0,61,14,4.3,,A
366948840,2020-06-14T00:00:31,32.68701,-117.13337,0.1,278.0,511.0,C-TRACTOR 6,IMO8875413,WCZ3924,31,15,27,10,3.5,,A
367519450,2020-06-14T00:00:08,54.83975,-131.68592,10.0,339.7,339.0,ARCTIC TITAN,IMO9650597,WDG2803,31,11,33,10,5.9,,A
366995250,2020-06-14T00:00:20,29.96550,-90.23359,0.0,44.0,511.0,CAPT FRANK STALLINGS,,WDC2582,31,12,17,6,,,A
319723000,2020-06-14T00:00:33,26.08990,-80.17439,0.0,315.0,287.0,LADY J,IMO8979269,ZCGH7,37,5,43,7,2.0,,A
367658140,2020-06-14T00:00:17,40.99343,-73.42435,9.9,67.9,64.0,DYLAN COOPER,IMO9769934,WDH8454,31,0,35,10,4.9,,A
316018604,2020-06-14T00:00:02,49.29215,-122.95547,0.1,187.4,130.0,HARKEN NO 9,,,,0,,,,,A
367782880,2020-06-14T00:00:33,40.57703,-74.02039,27.7,145.0,143.0,H203,,WDJ4962,60,15,,,,,A
